Car_Price,Down_Payment,Interest_Rate,Loan_Term_Months,Extra_Payment,Credit_Score,Total_Interest
89244.0801130033,19272.072221992865,10.351006400005172,60,50,678,19075.664875390157
20273.731203717245,1588.381434486627,14.47809471588549,36,100,578,3715.9852296151157
22654.69271362987,5214.069793037055,10.888675046694432,72,0,582,6389.403642694941
57301.694676426894,10032.168062438452,9.545349363637037,48,100,668,8845.800379606908
46005.50187503404,12583.649564951444,6.873433319209697,72,0,729,7458.330967990782
39400.35392088503,11030.827787613878,7.311721127585054,48,0,700,4436.2670389627665
44505.47238541493,2838.9661492460964,8.618796397410277,48,0,682,7742.15941809826
99365.68804617289,25354.187723285566,6.669823000543635,36,0,734,7856.240598587249
112568.94563134466,6689.336154800529,7.536562653035228,60,0,683,21527.405759174373
57535.78292539447,8158.137116466515,6.164150484362672,36,50,726,4663.039513588097
110141.6552239122,20439.53699689383,10.842340493873294,72,0,571,32709.575016389168
48757.0486310276,4243.0918917906,4.543745945529794,48,0,790,4251.661546860247
65025.88356609812,15383.722948276798,14.995962077788242,72,100,626,22166.662942688326
38733.044770679975,2017.5530212203064,3.912885384258138,48,50,753,2822.732614576288
82249.98442846362,7579.31649851151,13.400925750567781,72,0,553,34394.47721032873
117793.01709335494,22993.103581341955,5.908017273021534,48,0,714,11874.470949478558
78366.77508455476,17914.401103572713,7.862065403538721,36,0,677,7606.1062246444035
52570.47883192263,14675.61564824573,13.310482355638884,48,100,594,9846.19926905694
83020.83182900547,18793.77131549798,3.6582972418994553,60,150,767,5387.298757010418
27906.671238865696,6082.114371965198,4.674709262275979,36,100,784,1382.6736348729264
108309.20342786686,16093.15403141142,7.594012382030179,60,0,685,18900.525757033978
67823.81483188282,3412.969401367922,5.713429943736751,72,100,717,10585.218539383235
62181.72291416242,4977.01357877552,4.599994970974715,72,0,786,8365.796480268995
76515.80278761951,14051.25767082568,13.752740770944026,48,0,642,19096.976720749302
80602.30559288726,17634.371623075116,10.65942811551567,48,0,554,14650.19739269272
22536.459653783866,3478.774584582679,6.646753576003117,72,100,705,2937.9003408931285
86674.80822845726,20166.606211618346,5.177005050647274,36,50,794,5298.623803875251
40402.826433130605,7291.31925673182,14.472738975116746,60,50,630,12346.365917657291
89965.02641319192,6166.567169627694,3.762370207841597,72,100,796,9141.173321009317
101366.15341034066,9934.294858740926,9.277423942690845,36,0,686,13663.964274372396
99415.64329301463,25848.023096847202,14.197388750408173,60,0,612,29592.035775179218
73012.60157782835,16882.571465886278,7.6116936052568755,48,50,665,8767.856259349519
69617.83869262887,19053.740854664433,10.066043006050869,36,50,662,7940.768546161691
30001.97594063823,2381.8362369754,15.484470685094067,36,100,580,6232.64574680559
96411.34579232924,28687.739088649112,15.177487503492422,72,0,556,35852.15992701827
43497.98494690501,4452.091770139014,15.035473073940123,60,100,552,14260.580141621505
67153.01939588439,3555.4145349837167,4.989930396921786,72,0,792,10125.93932181724
44848.77975738925,13425.739417514647,13.983876172050781,48,100,605,8399.096101240442
29051.97811496778,3494.0369979084862,14.232448527435386,48,0,622,8108.8879595294975
81103.55817363234,17599.866540674226,14.935174113342406,60,200,559,22276.168092487955
20704.8636564049,1949.7889891998686,14.143741520987176,60,0,610,7512.726578678413
93607.749583251,18258.85926495119,12.30249826175139,60,100,599,23825.322857191553
48346.61350241725,13344.08819581626,8.627883306484062,72,50,671,8964.476987109587
15014.142765470959,1952.5185779199826,7.2941149367445846,60,0,724,2565.5039325641164
68668.55961990912,14939.771759616262,10.59417147188439,60,0,550,15712.169319440813
19919.45039539833,1931.7065738167623,14.343513196843551,72,100,587,6124.092894758668
43997.80357119444,9072.296484812869,7.409555104850431,48,0,739,5537.8703591887115
89232.5311828502,11967.205686651732,14.384254934768855,48,0,628,24797.673581096864
21582.410270295917,2218.716335844777,7.487823976463564,36,300,739,1490.4707768572655
103130.54169738025,13231.185719609586,6.875089811056662,48,100,733,12500.192119862604
15401.091879151227,1458.6415259211105,10.688996660692736,60,0,616,4116.629443601934
40916.506266199736,11271.639332793788,15.04855434905808,48,50,566,9182.500068906811
92794.9258959675,13853.978215460385,4.069259823878638,72,50,845,9707.114128891826
48208.36572157721,5366.546895613504,4.392114451328882,48,150,758,3380.7927758960013
25698.70074693142,4165.8097670580855,12.21650553748895,48,100,590,4686.568392062149
52824.561474044924,6874.2736857333575,8.305662318629038,36,150,664,5471.346101271272
43391.295070375185,10244.893628089396,12.87273137018382,36,0,649,6986.486813506606
103484.74972685827,30300.849864145846,8.63625434532202,60,50,688,16478.011060651705
47901.53134644003,7640.697301596521,4.766677163685179,72,0,843,6110.739450318404
97837.90953648076,25952.322450417163,14.972331605431307,60,0,566,30660.96728528512
108646.57520512714,20802.100004581254,4.0941773063744815,72,100,841,10496.578195001
60550.8290555356,5407.728922415375,11.675466340521096,72,0,623,21808.67281598075
110544.03010471116,24613.256803145054,4.833790541740685,36,50,812,6420.879995018576
54618.39566613525,9741.661911472069,14.186760362069299,48,150,565,12094.696522540764
116228.23373146135,24716.123449512797,15.456221816073946,48,0,563,31754.954641597553
24375.400075185156,6640.39165958192,3.531891372906622,36,0,830,982.2231509498413
87137.02298284048,13951.390475565368,15.191723641640806,60,100,553,29026.434965450255
66850.47424797752,18403.56158583523,9.063006518845071,48,200,676,7872.614601116779
55703.12457284294,13238.808632518208,13.917161490446544,60,100,555,14436.462235320098
81434.7472686031,14019.092026697213,7.7741143216842445,48,50,678,10843.413388200988
88904.99462160477,17852.61491265629,4.365229865744091,60,0,781,8164.486657039632
15458.143313282455,2031.127117309044,5.954604814477047,72,0,744,2574.0352549645413
32530.074318455867,9625.627030906502,11.8982376654538,72,100,614,6844.787118511874
89869.83531660346,19487.176546250892,9.012285344028083,48,0,652,13707.871728482272
84970.46842571168,5179.945320193516,5.124911900806225,60,150,826,9706.077595100354
116434.9880385111,15329.303824146833,6.987561860289713,60,0,707,18979.54325231503
94908.96797633222,19534.98080702262,4.681999918171908,72,50,773,10699.825969077101
114831.13431179049,7358.7602628865025,4.578836385506934,60,100,838,12275.95398176741
88766.75266115474,4968.368158892248,4.35461208646898,36,100,827,5510.739892478398
46295.481907141526,7523.296355065704,7.445419947122772,60,50,731,7199.066465235948
26063.31683633993,3470.918232234227,13.581059048288283,72,200,553,6142.433076478196
97091.50565121823,15493.343227254214,4.007932796624444,36,500,764,4222.808989457392
82635.66825497117,9558.74271475967,3.960181584080079,36,200,766,4144.136447581364
20059.531301296105,1829.0167652352295,4.722706061550284,60,150,758,1514.3172126498075
52805.29891960273,11737.870186931443,13.375551400210108,72,100,623,15723.063129036349
115463.98062585005,20626.80638113434,3.5153956059094256,72,100,776,9736.706450130114
67542.12029957114,6756.815968646184,15.065359547076786,72,0,642,31912.146515896966
60436.559282068985,7850.549290624649,14.37267294827839,36,0,614,12458.722484070939
63058.458541725864,12482.546529599636,14.14006109322957,72,0,559,24732.55708601854
36932.68602054219,2513.5402613310634,3.6375613153953177,36,0,827,1964.2661442490667
53714.2529408035,4665.7947061917275,12.491307175948704,36,0,635,10014.735099577516
53830.39187865354,3677.2294870550586,15.644602434030324,48,0,575,17634.478338652818
20497.2771196846,5187.437225425313,5.225178482682727,60,200,767,1181.4898336139663
95594.60099438141,22761.295158066696,12.070486158282433,72,150,644,25605.309466852585
58732.965349907296,13997.723848920734,3.8141177681982774,36,0,793,2679.159465110315
101328.88811572445,23212.557051671305,8.847263871505731,60,0,656,18830.59498001322
104286.54011758901,22666.299465798736,4.211660757335322,36,150,797,5075.823280868922
37259.375743359094,6306.074037572946,14.252245071882951,60,150,563,9446.528376577748
84022.1156278635,17692.498311254836,7.432869620168639,36,200,710,7100.477331094869
64589.58943711308,3848.9187403368046,12.496507974904087,72,500,620,15581.46177299103
107416.45748175593,22059.699557271924,5.624448345304484,48,300,701,8677.109744716097
37652.771313527686,9204.951404794301,15.436877045883119,48,0,624,9858.019933346726
86170.38603255464,15087.53756886248,3.5758994604797416,48,0,764,5310.531056734113
78813.97283653586,10984.960080667735,15.74021243434333,36,100,600,16769.471293976043
46006.655145042445,5491.20178625307,9.493738284027119,60,0,692,10531.1041545698
29343.094883373124,6182.605131451845,15.67929064643072,72,150,585,8244.404773318947
83422.17485011404,18619.85442462391,5.899319373297956,72,50,716,11624.579393037558
92552.73310389472,24780.24460824915,3.5813995905076155,36,100,785,3617.509206511415
48140.87109515175,6527.10878856549,4.476419956552983,48,0,809,3914.099144785415
82707.42342234295,20051.842212550535,6.40124682914025,36,50,741,6196.402401279097
56488.74529920784,10752.008808674993,4.162984546509765,60,50,751,4691.246773852471
89886.72274467486,24333.1558538493,5.4153129487773946,48,200,811,6534.703237653705
35917.60386387557,6535.316748273554,7.145167464322864,36,0,734,3348.5954882612077
108472.5752767983,19460.788895443588,6.823164042751187,60,200,707,14290.951659805665
45178.00762888587,8785.734179918216,3.8257165832756552,48,150,795,2432.092790351568
53617.52871439605,12724.985828341642,9.702970224655575,72,100,659,11079.982769098331
21099.654968436727,6143.641812075972,14.498568500848481,60,100,648,4257.962634688279
26708.78229373402,1826.6360178231325,4.350136347232015,72,50,790,2988.261503120064
69165.49978479446,4382.232734283842,5.349571819428027,60,0,751,9193.289622988252
43097.231056437005,12256.317432392987,8.00093364668703,48,0,671,5299.742961380388
102725.4237029304,18744.195720449774,8.302012687234992,36,150,666,10498.647047279532
16542.805808770154,3370.1955807405548,10.847733865878485,36,100,645,1813.6353542637153
54804.8751105533,9350.035064473275,5.090901916355175,36,0,783,3655.5771162057986
50421.28241075473,3701.6463374860737,13.919676623524685,36,50,616,10286.550541545686
17029.40124634811,4121.4956168548015,4.129880611362499,60,0,767,1400.65644363611
28058.681895053574,6644.46874992392,11.400975149768735,36,0,564,3971.0839741495784
58432.4808664567,7475.023635607769,3.580295540057481,36,50,822,2765.3365081117554
66750.78136698189,8447.96629440672,3.8334911372518734,60,0,768,5858.766397478358
57450.42346176125,14906.106704790274,4.406569292675316,60,0,823,4936.583268786263
70748.45623326986,4817.213882281411,8.241530907031818,48,0,696,11687.624581217953
77488.82586509656,20943.39214571533,6.017964354863933,60,50,701,8601.5556963351
16042.001218422742,1831.441846429312,15.315670016672428,72,0,564,7599.962651716662
63729.99174261791,12634.227856619893,13.333257204036054,48,0,633,15107.656472463217
116167.42029319677,32991.37831068113,6.95850394625683,48,0,741,12351.298669703701
69498.38941360262,15257.024891160181,10.696410219654787,36,0,590,9406.801784377569
86141.93808319008,13232.043715500391,4.230326711356057,36,0,810,4852.587964015091
47745.70508127274,10617.859499525302,8.937508042186325,72,0,685,10975.239899312619
96269.09470604006,13092.106781674469,3.8728337104203696,36,0,827,5059.503937472875
96156.75559699208,11472.905224374044,7.860574624336616,60,150,655,16193.436464355325
69736.0850036846,20863.001698135184,15.286670781749134,60,0,556,21330.183632577246
117481.45144431743,27925.054094519895,15.666873949048881,36,0,579,23261.416319903332
28182.772550078604,5951.6377477648275,7.736420094136222,36,0,675,2750.811202732927
16779.504813406005,2329.371310308266,12.419602918983436,60,0,628,5020.323757241567
95866.61223449507,5971.551148158069,15.770570954794605,48,100,616,30123.54937671433
99751.33142331267,5762.05775475452,10.957389532228557,72,0,572,34671.029270090934
27621.759057660507,5207.953230952658,6.7872827457574525,72,0,738,4935.23660054322
42886.19746065364,10314.481309522665,15.847217540318532,48,0,623,11614.439135953762
16842.998153496035,3104.9190857680633,15.88023017719756,72,50,554,5849.374471149949
45797.404131959294,11916.313638526488,13.091728319970589,36,0,631,7269.982072691338
96179.8967614605,5612.734963572925,11.395120092803094,36,50,574,16451.843272717848
69385.8554098208,9831.144407026497,3.904168629954878,36,0,813,3652.4582665243365
51550.03728267025,5632.748740045037,15.39280767318417,72,0,551,24696.24212995553
54032.62596516468,8743.464546448931,5.323366008659471,48,100,827,4599.707951468424
15142.130700124157,1031.0897363434526,4.71575928774711,36,100,773,838.2175244746159
46479.055394349765,13410.737125238427,14.713970197084512,48,50,621,10082.19049901995
82878.1678719827,8769.658045637465,14.569621883087244,60,0,617,30671.810170725596
117290.4166007175,32908.98663517355,14.140018788940088,60,50,643,32494.629162649795
103941.38683330944,16264.050635997064,15.050023251795665,60,0,568,37611.10107465666
17477.471287780558,5179.990999984751,9.556219869120962,72,100,677,2393.9168083886716
109348.86349085813,20613.856809281937,13.437012681611247,72,50,631,39165.085517316984
97235.83339635572,27489.368995030643,3.9739127251763136,36,0,803,4355.369460721155
96939.49297495294,4976.606711734326,4.987776288237238,60,50,770,11740.840836044825
63089.554695375,14955.991006706749,13.103908273110509,48,100,646,12619.656191429705
56790.55576022279,15660.714905342144,12.1213542620413,72,0,601,16952.146011645505
46806.15152748523,3975.25308375503,7.1038925514835505,48,150,724,5544.6155963812525
21897.960190208407,1621.1380281305526,6.893427200706057,48,150,731,2190.308583434406
38964.71316683841,6084.0731227163,10.3120186893741,36,0,664,5487.764163087249
40893.38167269259,11589.991050693687,11.409929020103828,36,200,550,4346.357236251201
65828.09231957117,12217.472755256269,14.070541065500713,48,0,612,16799.96050369376
93481.66269265287,17000.95994130626,3.988478936176352,48,100,797,6011.215496619854
64750.03198178439,5521.981767425765,5.307165970603283,48,150,780,5912.295549755414
21073.667191951863,1057.8428331033049,3.6989988285132314,48,50,775,1382.2034741324828
115567.9291037614,29184.94959803464,14.108889935446825,60,0,568,34508.66300738747
113986.05350488178,8194.872380798088,14.850971468404165,48,200,580,31990.622748421483
97444.90203058287,20313.603473720734,8.564753521094122,72,0,670,21777.260674187793
119089.42966424316,33184.75946564875,15.74775943661095,36,0,573,22436.11946430446
72170.6449440276,7373.168032563682,5.201461369172074,72,0,760,10775.529727015812
116090.67677658664,25112.527288784902,6.089236599369807,36,150,710,8299.70505877596
22938.529264758832,1598.2338644629601,3.5150821854319974,36,200,804,883.8681522143363
53396.478567443985,10729.42357784949,12.131614468649335,36,0,608,8447.199467972552
38665.03314071041,3517.858012902839,8.343931411412228,72,150,663,7257.238852942209
35562.47383409835,8321.206001438053,7.279929215001818,36,0,709,3165.131611607805
29784.30963373099,3732.207020564414,5.434242356509495,48,300,769,1924.9015035705254
80353.43236442964,13326.43613928872,5.640879971940521,48,50,718,7722.434884983016
97038.79485346703,19393.944091853584,13.092121556933241,60,0,561,28574.510635006485
75721.33193913786,7028.329292308544,4.596663997059592,60,0,791,8326.98913075955
30431.084506762018,7163.765008278966,7.77873498398911,60,0,688,4891.720354405565
100167.99584301445,12587.11888785995,12.576237400256375,48,0,646,24316.584708975897
81775.24425219149,17630.16737014552,8.451247252178852,72,100,696,15925.33758246015
55757.39914333453,4994.232766034134,6.572112708654174,60,0,731,8934.144903215723
85783.68103128661,19046.500498902613,14.136549948525658,48,300,606,17056.872877979116
42290.02282049745,3469.7702721423766,14.369168107731117,36,50,591,8771.151687743319
51245.181891892105,8011.626849657914,5.773510047226775,72,100,748,6833.903240087425
111336.01352885897,12447.535368994873,14.971212360695418,72,0,580,51552.103232757465
45502.97309549914,10788.47336479197,6.857084059581518,48,150,729,4189.682022625928
64348.76815658334,7432.845846309703,15.389912042106957,48,100,551,17999.466046422025
108464.81942658154,29332.068077196207,4.398672118870868,36,150,837,5134.130040178321
89310.74177809038,24377.818242259014,10.181669288166574,36,300,687,9145.016018785713
21531.33874729379,2133.97806287112,10.097322367068227,36,0,654,3166.8976065187608
30466.819649291887,6198.824407214464,4.376818664718539,72,0,767,3369.782867438096
15823.367031051266,1138.1654615608759,4.262286630585957,72,150,771,1134.1214388316798
81246.78797406216,12015.122327531313,10.29843604491077,60,150,654,17227.78534874767
62005.70966809392,14157.790498254326,9.645494203615312,60,50,676,11855.00431474862
29098.85934473893,6252.059044421139,5.356490692876151,60,0,814,3246.5210076064986
115583.0827109609,23830.361420952195,7.0939495577916265,72,100,749,19545.868945033977
70614.27101429009,8518.567830532349,4.718594878582829,36,0,801,4620.527303673652
40398.795881853366,5837.877986704756,11.137190273520705,60,0,564,10667.373021902058
67563.3749712443,5117.015992619567,4.082961345158197,36,0,775,4008.5910711855863
86360.13493718632,19841.733695749834,10.406527221295175,36,0,654,11208.476780304496
23005.11788722427,4048.2611874199238,4.1388441974284085,36,0,782,1233.8715723559317
43843.900580028654,9960.957508777437,3.6865097395707416,60,300,768,2132.1984702319164
99731.37654281933,11193.438929494367,4.915106711838639,60,150,826,10421.263027489187
63264.81139227943,8294.621405374644,4.968008509087369,36,200,810,3815.7752406674904
72390.59991339096,9668.042186798544,6.070915440574302,60,150,739,8846.650234038496
60445.68023199427,3411.2883785950144,6.095343958692608,48,0,747,7379.156437696141
19609.493977515536,2652.4187509549265,4.4377859710175676,60,150,826,1289.72619539326
32403.726881116374,8127.701844713325,10.619839223692406,36,200,588,3210.5742593164255
61781.87206789854,16948.288821176964,7.078646020722327,36,200,711,4358.373168379149
36964.47386783242,6637.140539930714,8.451266361822377,72,100,670,6723.880850820082
20247.79800926627,3318.1164798825985,5.207526204003955,72,0,811,2818.7716388632966
103583.21472544149,5977.389010663756,5.1052608432000675,36,0,765,7872.346218747914
118025.21556223216,31843.331144802687,14.137711182153307,48,0,598,27146.35678084061
98280.00176965764,5233.661038112481,12.286811769046087,72,300,641,30861.573209118622
104647.41677899004,29948.784687885076,9.04894968498351,36,0,678,10876.91989835238
40407.59868328976,6962.3933957477,12.946560916788775,72,150,577,10858.220956423975
115865.83242888597,15697.922804990612,8.516645658746022,72,0,697,28110.49977222977
35677.19896760998,10027.241195734163,15.16474959116748,36,100,614,5610.836430603796
114900.1300879924,6445.6385747309805,4.467014149155331,60,0,767,12763.080066063167
119456.02586642485,23336.4781135375,15.079977037884305,48,0,600,32471.364159673336
89730.89460333512,16800.59635521494,11.078701607780033,60,0,623,22382.42306237401
118020.0918381413,12372.058065143394,5.782049577200672,36,50,748,9520.982158034805
74801.67685454589,11760.458604435968,7.454640610225954,36,0,741,7506.573041801723
42251.887233489484,9002.440668074549,6.675536925212179,48,100,738,4120.750427104105
60884.56799489019,14111.995599185411,13.30373320424477,36,0,561,10208.378549571718
77323.89821477252,3880.0524881541132,4.546312126288223,72,150,788,9213.231334795797
22673.564012836574,6444.129755095367,11.68397825718073,48,0,630,4164.295279492026
80346.04278481084,7322.042791605502,4.937407899003946,60,100,819,8794.208903846798
118023.67286004093,12793.188831793554,3.6695612474595087,48,0,839,8072.385504690022
34961.3032272914,4050.9089181750505,13.653280422066628,60,100,597,9798.778814879019
98222.48721028025,5839.821330207348,4.641537593171803,36,0,758,6759.4501049803075
110329.37334686003,8910.534588523231,15.52803633273431,60,100,584,42198.62360344834
114088.66724612318,33837.27039906009,9.07854843031458,60,200,668,17159.258456015443
115814.23846257196,14917.358520630329,11.253844827857987,60,0,614,31495.355079751935
69753.26206575456,5498.319896009466,4.645506518496325,48,0,791,6278.65510171736
117617.33033910788,9026.873144198755,11.002302044009328,72,100,585,37470.056823293395
94517.57174911608,21726.28086617163,3.9075876705998436,60,50,801,7161.180486302568
31975.500804880998,8430.090291394496,3.5622171683748323,48,0,792,1752.1719884400563
65074.51117913685,7433.986880674053,13.32311470352724,48,0,591,17028.7911193635
90424.77341406042,4993.923149481052,10.964929384114647,72,0,618,31537.71384027346
40970.73316100375,4333.577062202207,8.908183135593987,48,0,656,7048.638472130179
82264.59427263317,5275.5398069898665,15.631197694282793,36,0,588,19948.49042745144
84993.05029989503,6446.615277432646,14.458687771606327,36,150,618,17474.37312560641
32083.47309989942,5065.243443874974,5.654823348450586,36,0,729,2419.973736116757
74333.95780753941,7989.383510078669,11.733153967148638,72,50,561,24863.601255102516
96020.8256527538,17186.428594674333,4.847324839786868,48,150,753,7368.634325349078
67384.04477627389,7639.560843810755,15.420860235633011,36,0,585,15257.790300834267
16270.82726149128,4639.371352883382,7.598755760291861,60,100,675,1552.8395482290125
15949.039253325678,4409.685939108687,14.968481224463268,48,150,612,2318.5296482161243
52488.08111685128,10062.04526017153,13.589976341860698,36,0,631,9471.087984813168
112250.37718533711,15558.575555296104,4.592182650592785,48,0,848,9336.624119737706
39011.06185837892,5667.789240965277,15.767972505143469,36,300,583,6516.393819659625
81608.18733152715,12483.038935519677,4.995289225193546,60,500,789,6335.572520826603
38317.966422798665,8885.738330012282,15.175653774308616,48,0,646,10011.482466194713
48775.34891425261,7945.979843141104,12.446975632495667,36,0,598,8305.312078994068
104044.41940815582,27486.713438854415,9.16309212248523,36,0,695,11294.1693139821
91530.45143834442,26179.87806111557,9.346217032283313,60,0,674,16704.083465576736
25016.924117887116,3351.931062588569,6.14316788072493,60,0,738,3552.3344857103307
60013.71220357553,11413.024920032054,13.636364687210698,36,50,606,10485.773495563628
18062.82518275277,1332.3886609587664,8.20996613843914,36,150,658,1663.1490263736825
65493.46539331594,6557.026430245056,11.288566190875319,72,0,554,22461.790894303063
84555.57122861214,12967.987083344027,12.55683642602533,72,150,573,26200.81665672749
27442.775477805913,2786.8324827418746,4.978579257492874,48,0,770,2587.404268481781
45332.918585462394,12200.907270312593,5.332374296147775,48,0,843,3732.2430266697875
56772.84567772648,5085.232580923393,13.017427283240279,72,50,559,21351.809436092823
111550.75758888523,18284.865341399574,6.785647376550863,36,0,714,10077.44423059556
119291.77661941122,24028.323453842197,3.706074261950201,60,0,764,9245.382696075912
19715.686394539665,4395.927279976933,10.213391275656987,48,150,675,2288.737094042581
94905.83196701616,13834.170907094469,4.637208427139869,36,0,816,5926.19306838707
54031.026972246036,14441.130154567232,5.0606764952503145,60,100,829,4590.444994395212
56208.109554095405,10796.441754074403,14.869426605067666,60,0,637,19222.156352275335
94197.82220143739,15060.060049758584,8.269441579104317,36,0,663,10492.817720666002
111434.77537526791,7444.975006683218,13.410459492500173,36,50,570,22488.35054076983
114847.50242276759,19084.481334411044,10.381439254682933,48,150,697,20078.352710501455
75597.87153402368,19291.364241040308,3.6792690896416556,72,0,794,6529.411419946231
52497.721726552794,10690.386927361398,4.866099796059126,36,50,815,3079.1096780020325
97692.65401517182,25208.672369902386,5.424528156070344,72,200,766,10439.26949369577
41355.14524254153,7175.2383594132925,4.1011542161080445,48,100,789,2575.5409896668143
74227.77302751938,5909.675790927502,5.222895842808696,72,0,781,11410.083130695924
52650.73846011168,2812.0739119408886,5.367315090816543,72,100,781,7446.174601299073
83946.262739327,10560.850071100971,4.99417241878965,60,50,791,9305.73885332457
40241.885853818225,9034.207512957642,5.962656624613917,48,100,739,3413.5047121416487
35117.2593021567,8693.80345581231,4.168001437653188,36,0,778,1732.216277384607
111415.1041009209,13808.588419387657,10.69695111929752,72,0,615,35070.413357678284
25689.386709701375,4467.730647422435,5.162906468490711,48,50,828,2074.9003491327812
68125.58031216782,10578.52145185743,5.19922237302216,60,0,818,7927.598387626239
38189.542211115935,5828.896410959221,4.765420619932385,60,50,758,3719.6713234127283
19087.646149195083,2058.3579011187767,12.438903181951183,72,150,565,4231.434773174738
18781.975920599773,1579.4284987622061,3.653622055279841,72,150,846,1210.1303527251976
33398.28607111187,3312.1794872357436,5.006115219829819,36,0,769,2378.341025105696
106010.88722313003,6767.003224996515,4.953052387219846,48,0,806,10359.630021739504
44660.268117587795,4445.156418923769,5.325205043477802,36,50,817,3242.7247516283624
114798.21291040604,6003.972296661593,4.961064042010724,36,50,778,8384.556451904107
76070.34076386533,15732.457109037272,9.986084826732005,60,300,668,12557.198426277622
60844.48992572044,7854.6495681724155,6.991909235807999,48,50,727,7557.185809621023
75909.32764029273,22263.156567295468,13.96877953571774,36,0,569,12330.511060355411
69253.33044875812,6816.554255180359,12.84831516805055,60,50,585,21374.343875350987
94671.50664451915,12918.60328020828,10.206351925926834,72,50,657,26613.92017269195
44662.08692714949,6228.587579697487,6.801937143814939,36,50,738,3976.743265682942
52070.29111803175,2713.5325209903926,6.296710643931818,72,50,727,9321.30617082459
108879.90176599132,28287.214960343303,10.959081123500765,48,0,645,19312.54417731098
114377.93388079257,6633.761755774435,12.098876707474101,36,0,569,21270.421602821232
108718.61388607982,30989.692803155674,6.587453469660329,72,0,713,16580.755557769848
59042.03936551793,16119.5742068355,12.015994535089071,72,0,646,17521.499555504448
96938.37781572258,17825.075348321334,8.163706043753706,48,0,692,13885.356389802128
65015.25199661537,12086.263421606434,13.40066432748316,60,150,611,16813.22898549038
67241.68447534073,14352.36642685741,3.839640691791469,60,0,791,5323.556403761908
36491.411451014814,5355.570881959779,5.100820126650207,36,200,787,2041.6085241715314
77068.68184214423,16323.57615219107,8.953104454027974,72,0,680,17990.48515796711
34544.26926410153,2113.8362815488385,13.656245256794577,60,0,642,12499.506277010847
49814.293402055344,3163.800761723825,11.310607971785418,36,0,640,8578.848442381794
104778.17117009319,17215.8503512722,8.473729006888103,72,0,682,24439.756021146663
36742.9599671398,6885.835550003566,8.730269049783459,36,200,672,3368.4083764977377
22471.619943210444,6111.256145286629,9.924638491549509,48,0,667,3528.399229229813
22245.79722434571,1694.354671038921,7.040319046172305,36,0,747,2306.67848707846
113782.37465282633,29089.827397477842,3.9459549495753627,48,200,831,6284.316079478473
68226.64598599263,6994.038629731236,13.888984948838543,72,0,550,29351.029363398087
57988.267540786925,8612.470387851636,3.986912715543995,72,0,760,6222.530282922812
100142.25100583144,12933.432674677617,5.476494311380491,72,0,812,15308.292199945452
102761.72243060418,15418.247391364408,5.404247756261741,36,0,761,7467.724897929156
49880.05847713848,4370.683984958587,13.597955962863413,72,0,636,21305.554026005055
87829.8960347485,15448.621622006123,6.897805143788286,72,0,702,16213.282727686994
95967.8956644481,24031.382888501055,7.10286076441729,48,150,736,9898.70452815137
83738.32212092522,13430.245403159264,14.465491310246971,72,150,610,29927.768601965356
30917.482854010435,5338.008347894851,4.8996573821648415,72,0,834,3995.6903933636695
106967.72376929098,28046.07034013949,15.772047043722404,72,0,644,43627.11154332309
71604.92803728092,16219.556524062657,4.692912212614567,60,0,823,6859.588936284702
44659.60476885039,7708.855248850989,13.999664695004807,72,50,590,16059.298447737792
59648.95947095786,6825.267292217542,10.047806251314544,36,0,696,8579.989519734598
18944.964491885275,5138.474673818624,4.839781735716814,48,150,795,924.982950473221
28426.014128353843,5521.898229118748,9.698797866052567,72,100,681,5510.866193528476
95382.40880416539,10042.518378618854,3.968337372393285,36,0,846,5321.494844422947
15001.221649313446,1759.3423473484725,8.613800772345213,48,50,672,2070.9081342010845
58739.41199064068,14730.861948117537,7.941904037135679,48,0,692,7503.9742304216525
69863.5690139868,4264.2200815888855,6.511530884669611,36,0,731,6793.013029773526
20736.61410010209,6179.988913540843,6.411454801360493,36,0,741,1483.521052008478
117173.20711209495,9677.091446762439,5.494325628558913,60,0,756,15685.03665964688
38743.15978121555,9647.710508123328,4.722417305631085,60,50,780,3281.52694316438
46940.86556180949,6979.817046015556,14.825446527569328,72,50,571,18639.554047435875
46913.963786777866,8118.6512388424535,12.337080689167099,60,0,629,13380.876494255086
39193.74952232174,10588.687013574752,9.994635994028389,36,500,679,2831.5231916035527
15154.751319062698,2322.129164723854,4.730169932975366,60,0,841,1602.4318388883275
91581.20337923961,16885.14136151683,4.893984663196877,48,0,825,7701.345404997438
116518.77747892497,7262.022972456297,12.119369278721999,36,0,604,21607.56238217095
38550.81574492973,1950.1650453790426,13.517511154325675,72,50,615,15292.985960969441
84619.95513935936,9409.736324849697,4.768073946827217,48,300,776,6329.408257763534
92899.11433066509,20451.34735667781,13.740020716991197,48,50,575,21364.679453341254
104084.6648045051,8359.687184685205,5.3303874228491335,48,200,802,9786.194348019628
59376.065686428956,4657.487668970386,7.296545328985107,36,0,746,6372.692852949783
46807.745092245066,7149.422100586904,10.412952173630611,36,0,679,6686.824580464384
49155.98907241827,10419.067051254364,4.8348560120139785,72,50,792,5443.625080784167
89825.23997534385,20481.77139461508,5.443828260251369,60,100,761,9202.417769024623
100761.84398309178,9533.346944699088,7.1649560000638175,60,0,739,17584.023905524642
34069.46661444328,2381.354763171462,4.041664280679918,60,150,839,2611.8907085260644
